Column1,Room Type,Monthly Rent,County,State
19509,3br,2832.0,Kings County,NY
19510,studio,513.0,Custer County,
19511,,1467.0,Lapeer County,MI
19512,studio,462.0,Allen County,IN
19513,studio,1146.0,Ocean County,NJ
19514,studio,1301.0,Washington County,OR
19515,4br,2484.0,Atlantic County,
19516,,1156.0,Williamson County,TX
19517,4br,2266.0,Maricopa County,AZ
19518,studio,698.0,Matagorda County,
19519,4br,3055.0,Los Angeles County,CA
19520,studio,1615.0,Suffolk County,NY
19521,2br,1709.0,Morris County,NJ
19522,1br,1114.0,Kane County,IL
19523,2br,1305.0,Cook County,IL
19524,4br,1360.0,Platte County,MO
19525,2br,591.0,Warren County,
19526,1br,1175.0,Delaware County,PA
19527,1br,946.0,Harris County,TX
19528,1br,703.0,Wood County,OH
19529,3br,1278.0,Delaware County,OH
19530,,610.0,Ouachita Parish,LA
19531,studio,859.0,Santa Fe County,NM
19532,,1453.0,Los Angeles County,CA
19533,,2154.0,Palm Beach County,FL
19534,2br,1364.0,Carver County,
19535,studio,707.0,Yakima County,WA
19536,3br,3206.0,Santa Cruz County,CA
19537,3br,3143.0,Los Angeles County,CA
19538,2br,935.0,Flathead County,MT
19539,4br,2260.0,Hillsborough County,FL
19540,1br,1311.0,Lake County,
19541,4br,3056.0,Kings County,NY
19542,studio,691.0,St. Louis County,MN
19543,2br,955.0,Grand Forks County,ND
19544,3br,1684.0,Virginia Beach city,
19545,,1109.0,Franklin County,ME
19546,studio,1951.0,Queens County,NY
19547,1br,1228.0,Gloucester County,NJ
19548,2br,1493.0,Dallas County,TX
19549,,1207.0,Sonoma County,CA
19550,3br,1838.0,Dallas County,TX
19551,1br,1057.0,Anchorage Municipality,AK
19552,studio,1018.0,Hawaii County,HI
19553,,1057.0,Ulster County,NY
19554,2br,945.0,Pima County,AZ
19555,4br,1945.0,Montgomery County,PA
19556,4br,3766.0,Contra Costa County,CA
19557,4br,1308.0,Lake County,IN
19558,3br,990.0,Elkhart County,
19559,1br,1051.0,Gwinnett County,GA
19560,studio,1612.0,Norfolk County,MA
19561,studio,574.0,Saline County,KS
19562,1br,780.0,Clay County,FL
19563,3br,1310.0,Alachua County,
19564,2br,1246.0,Wake County,
19565,2br,914.0,Valencia County,
19566,,970.0,Schenectady County,NY
19567,3br,3172.0,Santa Barbara County,CA
19568,4br,2193.0,Mariopa County,AZ
19569,1br,950.0,Harris County,TX
19570,4br,954.0,Mercer County,OH
19571,2br,1054.0,Harris County,TX
19572,2br,1328.0,Cook Countty,IL
19573,3br,2833.0,Los Angeles County,CA
19574,2br,883.0,Richmond County,GA
19575,4br,2353.0,Dutchess County,
19576,,945.0,Alachua County,FL
19577,,2932.0,Broward County,FL
19578,4br,1354.0,Oakland County,MI
19579,4br,2086.0,Salt Lake County,UT
19580,4br,2667.0,Orange County,NY
19581,4br,2302.0,Tarrant County,TX
19582,4br,1493.0,Waukesha County,WI
19583,3br,1809.0,Anne Arundel County,MD
19584,studio,629.0,Delaware County,IN
19585,studio,736.0,Delaware County,IN
19586,,1068.0,Wake County,NC
19587,1br,635.0,Hidalgo County,TX
19588,1br,1052.0,Addison County,VT
19589,1br,1995.0,Suffolk County,NY
19590,3br,3247.0,Los Angeles County,CA
19591,4br,1636.0,Leavenworth County,KS
19592,,1108.0,Lake County,IL
19593,3br,3249.0,San Diego County,CA
19594,,1120.0,Middlesex County,NJ
19595,3br,2833.0,San Diego County,CA
19596,3br,785.0,Brown County,MN
19597,1br,934.0,Madison County,MS
19598,,1746.0,Bexar County,
19599,studio,885.0,Beaufort County,SC
19600,1br,2025.0,San Diego County,CA
19601,1br,689.0,Shelby County,KY
19602,studio,1583.0,San Diego County,CA
19603,1br,982.0,Clark County,NV
19604,3br,1952.0,Riverside County,CA
19605,studio,693.0,Wayne County,MI
19606,3br,2198.0,Kendall County,
19607,2br,1365.0,Kitspa County,WA
19608,2br,659.0,McCurtain County,OK
19609,1br,584.0,Lanier County,GA
19610,3br,1926.0,Orange County,FL
19611,studio,742.0,Morgan County,IN
19612,4br,1413.0,Minnehaha County,SD
19613,1br,1199.0,Dorchester County,SC
19614,1br,1055.0,Montgomery County,TX
19615,1br,689.0,El Paso County,TX
19616,2br,1918.0,King County,WA
19617,,745.0,Jefferson Parish,LA
19618,3br,1119.0,Caddo Parish,LA
19619,2br,767.0,Sevier County,UT
19620,1br,1177.0,Anoka County,MN
19621,3br,3466.0,Orange County,
19622,2br,1387.0,Orange County,
19623,1br,778.0,Duval County,
19624,3br,3076.0,Suffolk County,MA
19625,2br,1287.0,Lane County,OR
19626,1br,1031.0,Ramsey County,MN
19627,4br,3.383,Queens County,
19628,2br,899.0,Jessamine County,KY
19629,studio,581.0,Hamilton County,OH
19630,4br,1597.0,Cumberland County,NC
19631,1br,818.0,Clark County,NV
19632,studio,664.0,Blue Earth County,MN
19633,3br,1677.0,Collier County,FL
19634,studio,863.0,Clark County,NV
19635,3br,1188.0,Tulsa County,OK
19636,,1172.0,Stark County,OH
19637,4br,1312.0,Ramsey County,
19638,,1127.0,Canadian County,OK
19639,2br,1895.0,Los Angeles County,CA
19640,studio,1106.0,Fulton County,GA
19641,,1276.0,Bexar County,TX
19642,studio,419.0,Jackson County,AL
19643,1br,1008.0,Travis County,TX
19644,3br,994.0,Carteret County,
19645,2br,962.0,Guilford County,NC
19646,2br,1080.0,Franklin County,OH
19647,4br,3042.0,Fairfax County,VA
19648,1br,1283.0,Dallas County,TX
19649,2br,725.0,Elk County,PA
19650,studio,742.0,Putnam County,WV
19651,studio,889.0,Maricopa County,AZ
19652,4br,2258.0,Dutchess County,NY
19653,3br,1161.0,Boyd County,KY
19654,3br,2723.0,Spotsylvania County,VA
19655,studio,734.0,Johnson County,IA
19656,3br,798.0,Hopkins County,KY
19657,studio,867.0,Saratoga County,NY
19658,3br,1820.0,Kitsap County,WA
19659,3br,2362.0,Mimai-Dade County,FL
19660,1br,856.0,Cowlitz County,WA
19661,4br,1459.0,East Baton Rouge Parish,
19662,3br,2902.0,Bronx County,NY
19663,3br,2898.0,Alameda County,
19664,,1987.0,Dallas County,TX
19665,3br,1319.0,Jackson County,MS
19666,2br,868.0,Clermont County,OH
19667,3br,1231.0,Guilford County,NC
19668,4br,1333.0,Prince aEdward County,
19669,3br,1130.0,Deaf Smith County,TX
19670,,1562.0,Franklin County,OH
19671,4br,1127.0,Sullivan County,TN
19672,studio,497.0,Sheboygan County,WI
19673,3br,1205.0,Butler County,OH
19674,4br,1775.0,Stanislaus County,CA
19675,studio,1347.0,Monmouth County,NJ
19676,studio,1977.0,New York County,NY
19677,studio,1339.0,Los Angeles County,CA
19678,3br,1184.0,Marion County,IN
19679,4br,1745.0,St. Johns County,FL
19680,1br,2604.0,San Francisco County,CA
19681,1br,634.0,El Paso County,TX
19682,2br,1316.0,Cook Conty,
19683,2br,2278.0,Los Angeles County,CA
19684,2br,1376.0,Travis County,TX
19685,studio,1137.0,Travis County,
19686,2br,2116.0,New York County,NY
19687,4br,1272.0,Miller County,AR
19688,1br,1880.0,Nassau County,NY
19689,3br,1.214,Pueblo County,CO
19690,1br,988.0,Chesapeake city,VA
19691,2br,859.0,Selby County,
19692,studio,593.0,Wayne County,MI
19693,4br,2193.0,Pinellas County,FL
19694,3br,2569.0,Broward County,FL
19695,2br,1364.0,Cumberland County,ME
19696,2br,2415.0,Orange County,CA
19697,2br,1288.0,Rutherford County,TN
19698,studio,1150.0,Miami-Dade County,FL
19699,1br,955.0,Mecklenburg County,NC
19700,4br,1735.0,Olmsted County,MN
19701,studio,504.0,Dunklin County,MO
19702,3br,1088.0,Ingham County,MI
19703,1br,547.0,Hubbard County,
19704,2br,1138.0,Fresno County,CA
19705,3br,1585.0,Riverside County,CA
19706,studio,1240.0,Los Angeles County,CA
19707,4br,2017.0,Harris County,TX
19708,2br,997.0,Floyd County,IN
19709,4br,2366.0,Hillsborough County,FL
19710,3br,2786.0,Westchester County,NY
19711,studio,974.0,Union County,NJ
19712,2br,1097.0,Mecklenburg County,NC
19713,4br,2189.0,El Paso County,CO
19714,4br,1478.0,Hamilton County,
19715,1br,756.0,Tulsa County,OK
19716,1br,1119.0,Davidson County,TN
19717,3br,2981.0,Norfolk County,MA
19718,studio,673.0,Columbia County,PA
19719,3br,1424.0,Oklahoma County,OK
19720,studio,763.0,Lubbock County,TX
19721,studio,504.0,Rutherford County,NC
19722,1br,1159.0,Chester County,PA
19723,4br,2100.0,Charleston County,SC
19724,studio,948.0,Davidson County,
19725,,1965.0,Skagit County,WA
19726,3br,2956.0,Los Angeles County,
19727,,1050.0,Albany County,NY
19728,,781.0,Lorain County,
19729,studio,692.0,Lycoming County,PA
19730,4br,2089.0,Riverside County,CA
19731,1br,1740.0,Middlesex County,MA
19732,,966.0,Pasco County,FL
19733,4br,2594.0,District of Columbia,DC
19734,3br,1419.0,Story County,IA
19735,4br,1533.0,Harris County,GA
19736,4br,3506.0,Middlesex County,MA
19737,2br,1868.0,Miami-Dade County,FL
19738,3br,1520.0,Licking County,OH
19739,3br,1122.0,Benton County,AR
19740,3br,1241.0,Jersey County,IL
19741,4br,2142.0,Wake County,NC
19742,1br,1234.0,Cumberland County,ME
19743,4br,1292.0,Cumberland County,PA
19744,2br,902.0,Montgomery County,TN
19745,1br,681.0,Mobile County,AL
19746,,1257.0,Natchitoches Parish,LA
19747,1br,1053.0,Somerset County,NJ
19748,2br,886.0,Jessamine County,KY
19749,2br,1547.0,Solano County,CA
19750,,628.0,Edgecombe County,NC
19751,studio,605.0,Shiawassee County,MI
19752,studio,1026.0,Worcester County,MA
19753,1br,1233.0,Orange County,FL
19754,3br,1724.0,Bexar County,TX
19755,studio,1542.0,Charles County,MD
19756,1br,655.0,Lebanon County,PA
19757,,1160.0,York County,SC
19758,2br,1124.0,Brevard County,FL
19759,2br,2035.0,King County,WA
19760,3br,4934.0,San Francisco County,CA
19761,,1357.0,Somerset County,NJ
19762,4br,1213.0,Montgomery County,OH
19763,studio,667.0,Waukesha County,WI
19764,3br,953.0,Erie County,NY
19765,4br,3216.0,Prince George's County,MD
19766,studio,555.0,Bowie County,TX
19767,studio,1913.0,New Yojk County,NY
19768,4br,1269.0,Harrison County,OH
19769,3br,1313.0,Jersey County,IL
19770,3br,1665.0,Bexar County,TX
19771,studio,1111.0,Orange County,FL
19772,2br,1791.0,Bronx County,NY
19773,1br,1597.0,Somerset County,NJ
19774,3br,1843.0,Cook County,IL
19775,studio,1018.0,Coweta County,GA
19776,2br,1024.0,Chelan County,WA
19777,,1059.0,Gwinnett County,
19778,,2966.0,Nassau County,NY
19779,4br,1956.0,York County,SC
19780,3br,1976.0,Clark County,NV
19781,4br,1230.0,Bannock County,ID
19782,studio,546.0,Laclede County,MO
19783,studio,1760.0,Santa Barbara County,CA
19784,2br,700.0,Pontotoc County,MS
19785,2br,1350.0,Gwinnett County,
19786,2br,1020.0,Hancock County,IN
19787,2br,1367.0,Harris County,TX
19788,3br,2203.0,Williamson County,TX
19789,1br,582.0,Bradley County,TN
19790,2br,1088.0,Butte County,
19791,2br,1566.0,Broward County,FL
19792,2br,1576.0,Baltimore County,MD
19793,studio,756.0,Hampshire County,MA
19794,4br,2352.0,Cook County,IL
19795,1br,620.0,Scott County,IN
19796,2br,1050.0,Franklin County,MO
19797,1br,633.0,Montgomery County,OH
19798,2br,579.0,Morgan County,OH
19799,2br,2191.0,Essex County,MA
19800,3br,1371.0,Vernon Parish,LA
19801,3br,1258.0,Nye County,NV
19802,4br,3123.0,Prince George's County,MD
19803,studio,587.0,Harnett County,NC
19804,3br,912.0,Lawrence County,MO
19805,studio,809.0,Harris County,TX
19806,4br,1588.0,Hardin County,KY
19807,4br,1439.0,Wayne County,NC
19808,1br,1541.0,Honolulu County,HI
19809,4br,1302.0,Marion County,FL
19810,4br,1528.0,Dallas County,IA
19811,studio,1555.0,Ventura County,CA
19812,4br,2245.0,Los Alamos County,
19813,4br,1034.0,Lincoln qounty,AR
19814,studio,960.0,Jefferson Parish,LA
19815,1br,916.0,Tooele County,UT
19816,studio,1942.0,New York County,NY
19817,studio,719.0,St. Louis County,MO
19818,studio,513.0,Sedgwick County,KS
19819,4br,1468.0,Harris County,TX
19820,4br,1831.0,Larimer County,CO
19821,4br,906.0,Greenwood County,SC
19822,1br,1144.0,Sacramento County,CA
19823,4br,2072.0,Bexar County,
19824,4br,2468.0,Los Angeles County,CA
19825,4br,1111.0,Porter County,IN
19826,4br,1485.0,Thomas County,GA
19827,studio,502.0,Harrison County,
19828,studio,1078.0,New Haven County,CT
19829,4br,1404.0,Marion County,IN
19830,1br,751.0,Story County,IA
19831,3br,1777.0,Polk County,OR
19832,3br,1640.0,Spalding County,GA
19833,3br,3079.0,Orange County,CA
19834,studio,941.0,San Bernardino County,CA
19835,studio,1485.0,Los Angeles County,CA
19836,studio,677.0,Washoe County,NV
19837,2br,1751.0,Pierce County,WA
19838,studio,536.0,El Paso County,TX
19839,3br,1636.0,Cobb County,GA
19840,2br,1914.0,King County,WA
19841,studio,737.0,St. Louis city,MO
19842,4br,1734.0,Okanogan County,WA
19843,4br,2656.0,Los Angeles County,CA
19844,2br,2216.0,Nassau County,NY
19845,1br,1027.0,Tarrant County,TX
19846,,1976.0,Kings County,NY
19847,,1151.0,Davidson County,TN
19848,studio,1259.0,Solano County,CA
19849,2br,812.0,Mayes County,OK
19850,3br,1229.0,Washington County,FL
19851,3br,1708.0,Cook County,IL
19852,4br,1310.0,Westmoreland County,PA
19853,3br,1482.0,Lake County,IL
19854,3br,1230.0,Marion County,FL
19855,3br,982.0,Forsyth County,NC
19856,3br,871.0,Yancey County,NC
19857,3br,1391.0,Comal County,TX
19858,4br,1518.0,Jessamine County,KY
19859,1br,591.0,Iredell County,NC
19860,3br,917.0,Woodbury County,IA
19861,studio,710.0,Polk County,IA
19862,studio,611.0,El Paso County,TX
19863,1br,659.0,Isabella County,MI
19864,3br,2076.0,New London County,CT
19865,4br,1178.0,Tangipahoa Parish,LA
19866,,982.0,Jefferson County,MO
19867,3br,2705.0,Snohomish Countyy,WA
19868,3br,1628.0,Harris County,TX
19869,,1103.0,Marion County,FL
19870,studio,631.0,St. Louis County,MO
19871,2br,1013.0,Bexar County,
19872,1br,492.0,Pulaski County,KY
19873,1br,750.0,Seneca County,NY
19874,4br,1529.0,Terrebonne Parish,LA
19875,4br,1286.0,Alamosa County,CO
19876,studio,487.0,Laclede County,MO
19877,3br,2204.0,Frederick County,MD
19878,2br,909.0,Herkimer County,NY
19879,studio,718.0,Allegheny County,PA
19880,1br,1026.0,Williamson County,TX
19881,1br,1747.0,Prince George's County,MD
19882,2br,1824.0,San Luis Obispo County,CA
19883,studio,851.0,Chelan County,WA
19884,1br,1214.0,Cook County,IL
19885,3br,1908.0,Dane County,WI
19886,2br,772.0,Pennington County,SD
19887,1br,1162.0,DuPage County,IL
19888,3br,1529.0,Hernando County,FL
19889,,610.0,Hamilton County,OH
19890,2br,1724.0,San Luis Obispo County,CA
19891,studio,573.0,Butler County,OH
19892,2br,996.0,Walker County,
19893,3br,2088.0,Sacramento County,CA
19894,1br,821.0,Wayne County,PA
19895,3br,1407.0,New Hanover County,NC
19896,4br,1436.0,Idaho County,ID
19897,1br,1071.0,Newport News city,VA
19898,4br,3298.0,Nassau County,NY
19899,2br,1017.0,Tulsa County,OK
19900,4br,875.0,Putnam County,FL
19901,studio,1345.0,Multnomah County,OR
19902,3br,1401.0,St. Charles County,MO
19903,1br,1760.0,San Diego County,CA
19904,studio,549.0,Wood County,TX
19905,2br,1329.0,Cook County,IL
19906,3br,1569.0,Cook County,
19907,2br,1401.0,Lake County,FL
19908,2br,1207.0,Orleans Parish,LA
19909,2br,1678.0,Worcester County,MA
19910,studio,653.0,Brown County,WI
19911,1br,1069.0,Hennepin County,MN
19912,3br,1398.0,Pima County,AZ
19913,studio,687.0,Monroe County,NY
19914,3br,1533.0,Natrona County,WY
19915,1br,1017.0,Harris County,TX
19916,4br,902.0,Dallas County,MO
19917,1br,1049.0,Wake County,NC
19918,4br,3697.0,Snohomish County,WA
19919,2br,787.0,Franklin County,
19920,studio,630.0,Harrison County,WV
19921,,2388.0,Westchester County,NY
19922,3br,1651.0,Sarasota County,
19923,1br,776.0,Columbia County,NY
19924,3br,1267.0,Wayne County,MI
19925,1br,925.0,Jackson County,MO
19926,3br,2100.0,Hawaii County,HI
19927,1br,510.0,Iosco County,MI
19928,studio,1220.0,Douglas County,CO
19929,,1200.0,Bergen County,NJ
19930,4br,3133.0,Monterey County,CA
19931,,720.0,Terrebonne Parish,
19932,studio,511.0,Richland County,OH
19933,3br,1168.0,Fresno County,
19934,studio,797.0,Parker County,TX
19935,4br,2950.0,Kings County,NY
19936,3br,2343.0,Arapahoe County,CO
19937,studio,503.0,Shawnee County,KS
19938,1br,1070.0,Riverside County,CA
19939,,1936.0,Tarrant County,TX
19940,1br,2102.0,Suffolk County,
19941,3br,1216.0,Macomb County,MI
19942,studio,1046.0,Baltimore County,MD
19943,4br,1345.0,Madison County,ID
19944,3br,1277.0,Catoosa County,GA
19945,studio,1809.0,Queens County,NY
19946,1br,1258.0,Worcester County,MA
19947,4br,2130.0,Washoe County,NV
19948,3br,1428.0,Bay County,FL
19949,4br,2865.0,Dallas County,TX
19950,4br,1946.0,Henrico County,VA
19951,studio,907.0,Stanislaus County,CA
19952,,2265.0,Essex County,NJ
19953,1br,1027.0,New Castle County,DE
19954,,1583.0,Warren County,OH
19955,4br,1393.0,Kalamazoo County,MI
19956,1br,880.0,Boone County,MO
19957,studio,620.0,Winnebago County,IL
19958,2br,1786.0,San Diego County,CA
19959,2br,1435.0,Hartford County,CT
19960,1br,441.0,Macon County,MO
19961,4br,3037.0,Fairfax County,VA
19962,,1172.0,Faytte County,
19963,4br,1322.0,Nemaha County,KS
19964,2br,1107.0,Harris County,TX
19965,,1589.0,Dallas County,TX
19966,1br,624.0,Callaway County,MO
19967,,1978.0,San Joaquin County,
19968,3br,1158.0,Twin Falls County,ID
19969,2br,1015.0,Genesee County,NY
19970,3br,1.454,Duval County,FL
19971,1br,1554.0,Orange County,CA
19972,1br,1052.0,Fulton County,GA
19973,4br,1897.0,Maricopa County,
19974,3br,1477.0,Montgomery County,PA
19975,4br,2174.0,San Bernardino County,CA
19976,2br,763.0,Marion County,TN
19977,2br,1242.0,DeKalb County,GA
19978,1br,1030.0,Denton County,TX
19979,1br,1031.0,Orange County,
19980,3br,1791.0,Harris County,TX
19981,,2275.0,Maricopa County,AZ
19982,4br,928.0,Cheboygan County,MI
19983,2br,784.0,Sevier County,UT
19984,2br,1384.0,Maricopa County,AZ
19985,studio,1043.0,Cook County,IL
19986,studio,1099.0,DeKalb County,GA
19987,studio,800.0,Nueces County,TX
19988,1br,2145.0,Contra Costa County,CA
19989,,1190.0,La Crosse County,WI
19990,1br,1099.0,Philadelphia County,PA
19991,studio,741.0,Wasatch County,UT
19992,studio,1012.0,Okaloosa County,FL
19993,3br,2576.0,ing County,WA
19994,3br,1859.0,Rockwall County,TX
19995,studio,601.0,Grand Traverse County,MI
19996,studio,1918.0,Middlesex County,MA
19997,3br,1481.0,Wake County,NC
19998,2br,1886.0,King County,WA
19999,2br,1476.0,Bmoward County,FL
20000,2br,990.0,Jefferson County,WI
20001,,930.0,Harris County,TX
20002,4br,2395.0,Travis County,TX
20003,4br,1463.0,Hoke County,NC
20004,1br,1159.0,Anne Arundel County,MD
20005,4br,1987.0,Maricopa County,AZ
20006,,1903.0,Wicomico County,MD
20007,3br,5310.0,San Francisco County,CA
20008,studio,1521.0,Honolulu County,HI
20009,4br,3373.0,Nassau County,NY
20010,studio,960.0,Douglas County,OR
20011,1br,2168.0,Middlesex County,MA
20012,3br,1287.0,Gregg County,TX
20013,studio,637.0,Des Moines County,IA
20014,,2550.0,Dallas County,TX
20015,2br,873.0,Shawnee County,KS
20016,4br,1524.0,Saratoga County,NY
20017,studio,1021.0,Philadelphia County,PA
20018,,1825.0,Cecil County,
20019,4br,1500.0,Winnebago County,WI
20020,,2075.0,San Diego County,CA
20021,studio,532.0,Carroll County,IN
20022,3br,1208.0,Bartholomew County,IN
20023,4br,1737.0,Jackson County,MO
20024,,871.0,Montgomery County,TX
20025,4br,2344.0,Worcester County,
20026,2br,569.0,Richland Parish,LA
20027,4br,3450.0,Fairfield County,CT
20028,3br,1526.0,Rutherford County,TN
20029,3br,1152.0,Franklin County,OH
20030,studio,1171.0,Denton County,
20031,,3119.0,Ventura County,CA
20032,2br,1.771,Denver County,CO
20033,1br,962.0,Maricopa County,AZ
20034,studio,1522.0,Westchester Couwty,NY
20035,4br,3080.0,Norfolk County,MA
20036,2br,2211.0,Suffolk County,MA
20037,4br,4098.0,Alameda County,CA
20038,,1710.0,Adams County,CO
20039,4br,1146.0,Milwaukee County,WI
20040,4br,1296.0,Chilton County,AL
20041,4br,1299.0,Silver Bow County,MT
20042,4br,1262.0,Somerset County,ME
20043,2br,916.0,Racine County,WI
20044,3br,1330.0,Pima County,AZ
20045,1br,1198.0,Baltimore Coulnty,
20046,2br,1056.0,Lehigh County,PA
20047,3br,1761.0,Tarrant County,TX
20048,4br,1287.0,Boyd County,KY
20049,studio,836.0,Galveston County,TX
20050,3br,1824.0,Tarrmnt County,TX
20051,4br,1738.0,Weber County,UT
20052,4br,2757.0,Dallas County,TX
20053,studio,773.0,Tulare County,CA
20054,1br,1202.0,Will County,
20055,studio,569.0,Lorain County,OH
20056,,2788.0,Los Angeles County,CA
20057,4br,1749.0,Cobb County,GA
20058,studio,699.0,Polk County,FL
20059,studio,930.0,Dallas County,TX
20060,studio,716.0,Jackson County,MI
20061,1br,1480.0,District of Columbia,DC
20062,1br,954.0,Brevard County,FL
20063,,1544.0,Travis County,TX
20064,1br,987.0,Parker County,TX
20065,2br,1752.0,Palm Beach County,FL
20066,4br,2588.0,Collin County,TX
20067,2br,789.0,Gallia County,
20068,4br,2554.0,Hunt County,TX
20069,4br,1833.0,Bexar County,TX
20070,4br,2282.0,Maricopa County,
20071,studio,1052.0,Lake County,IL
20072,1br,672.0,Yadkin County,NC
20073,,1360.0,Weber County,UT
20074,studio,772.0,Hampshire County,MA
20075,studio,619.0,Vigo County,
20076,1br,1642.0,Bronx County,NY
20077,3br,1994.0,Howard County,MD
